order_id,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,order_priority
MX-2013-166443,,,,,,,,,,,,
MX-2013-166471,,,,,,,,,,,,
MX-2013-166527,,,,,,,,,,,,
MX-2013-166534,,,,,,,,,,,,
MX-2013-166590,,,,,,,,,,,,
MX-2013-166604,,,,,,,,,,,,
MX-2013-166611,,,,,,,,,,,,
MX-2013-166618,,,,,,,,,,,,
MX-2013-166674,,,,,,,,,,,,
MX-2013-166723,,,,,,,,,,,,
MX-2013-166772,,,,,,,,,,,,
MX-2013-166800,,,,,,,,,,,,
MX-2013-166863,,,,,,,,,,,,
MX-2013-166877,,,,,,,,,,,,
MX-2013-166926,,,,,,,,,,,,
MX-2013-166989,,,,,,,,,,,,
MX-2013-167038,,,,,,,,,,,,
MX-2013-167059,,,,,,,,,,,,
MX-2013-167080,,,,,,,,,,,,
MX-2013-167213,,,,,,,,,,,,
MX-2013-167234,,,,,,,,,,,,
MX-2013-167276,,,,,,,,,,,,
MX-2013-167332,,,,,,,,,,,,
MX-2013-167374,,,,,,,,,,,,
MX-2013-167612,,,,,,,,,,,,
MX-2013-167696,,,,,,,,,,,,
MX-2013-167738,,,,,,,,,,,,
MX-2013-167759,,,,,,,,,,,,
MX-2013-167808,,,,,,,,,,,,
MX-2013-167906,,,,,,,,,,,,
MX-2013-167913,,,,,,,,,,,,
MX-2013-167948,,,,,,,,,,,,
MX-2013-168123,,,,,,,,,,,,
MX-2013-168137,,,,,,,,,,,,
MX-2013-168151,,,,,,,,,,,,
MX-2013-168158,,,,,,,,,,,,
MX-2013-168186,,,,,,,,,,,,
MX-2013-168228,,,,,,,,,,,,
MX-2013-168305,,,,,,,,,,,,
MX-2013-168340,,,,,,,,,,,,
MX-2013-168354,,,,,,,,,,,,
MX-2013-168487,,,,,,,,,,,,
MX-2013-168578,,,,,,,,,,,,
MX-2013-168627,,,,,,,,,,,,
MX-2013-168683,,,,,,,,,,,,
MX-2013-168739,,,,,,,,,,,,
MX-2013-168781,,,,,,,,,,,,
MX-2013-168802,,,,,,,,,,,,
MX-2013-168858,,,,,,,,,,,,
MX-2013-168872,,,,,,,,,,,,
MX-2013-168879,,,,,,,,,,,,
MX-2013-168886,,,,,,,,,,,,
MX-2013-168942,,,,,,,,,,,,
MX-2013-168970,,,,,,,,,,,,
MX-2013-169054,,,,,,,,,,,,
MX-2013-169061,,,,,,,,,,,,
MX-2013-169096,,,,,,,,,,,,
MX-2013-169194,,,,,,,,,,,,
MX-2013-169243,,,,,,,,,,,,
MX-2013-169292,,,,,,,,,,,,
MX-2013-169320,,,,,,,,,,,,
MX-2013-169474,,,,,,,,,,,,
MX-2013-169495,,,,,,,,,,,,
MX-2013-169502,,,,,,,,,,,,
MX-2013-169523,,,,,,,,,,,,
MX-2013-169572,,,,,,,,,,,,
MX-2013-169593,,,,,,,,,,,,
MX-2013-169691,,,,,,,,,,,,
MX-2013-169803,,,,,,,,,,,,
MX-2014-100006,,,,,,,,,,,,
MX-2014-100041,,,,,,,,,,,,
MX-2014-100090,,,,,,,,,,,,
MX-2014-100097,,,,,,,,,,,,
MX-2014-100328,,,,,,,,,,,,
MX-2014-100398,,,,,,,,,,,,
MX-2014-100419,,,,,,,,,,,,
MX-2014-100594,,,,,,,,,,,,
MX-2014-100650,,,,,,,,,,,,
MX-2014-100727,,,,,,,,,,,,
MX-2014-100734,,,,,,,,,,,,
MX-2014-100769,,,,,,,,,,,,
MX-2014-100783,,,,,,,,,,,,
MX-2014-100811,,,,,,,,,,,,
MX-2014-100825,,,,,,,,,,,,
MX-2014-100895,,,,,,,,,,,,
MX-2014-101084,,,,,,,,,,,,
MX-2014-101112,,,,,,,,,,,,
MX-2014-101119,,,,,,,,,,,,
MX-2014-101147,,,,,,,,,,,,
MX-2014-101168,,,,,,,,,,,,
MX-2014-101273,,,,,,,,,,,,
MX-2014-101378,,,,,,,,,,,,
MX-2014-101406,,,,,,,,,,,,
MX-2014-101441,,,,,,,,,,,,
MX-2014-101469,,,,,,,,,,,,
MX-2014-101483,,,,,,,,,,,,
MX-2014-101609,,,,,,,,,,,,
MX-2014-101644,,,,,,,,,,,,
MX-2014-101742,,,,,,,,,,,,
MX-2014-101749,,,,,,,,,,,,
MX-2014-101826,,,,,,,,,,,,
MX-2014-101875,,,,,,,,,,,,
MX-2014-101910,,,,,,,,,,,,
MX-2014-101924,,,,,,,,,,,,
MX-2014-101980,,,,,,,,,,,,
MX-2014-102043,,,,,,,,,,,,
MX-2014-102064,,,,,,,,,,,,
MX-2014-102120,,,,,,,,,,,,
MX-2014-102141,,,,,,,,,,,,
MX-2014-102176,,,,,,,,,,,,
MX-2014-102190,,,,,,,,,,,,
MX-2014-102246,,,,,,,,,,,,
MX-2014-102351,,,,,,,,,,,,
MX-2014-102449,,,,,,,,,,,,
MX-2014-102561,,,,,,,,,,,,
MX-2014-102659,,,,,,,,,,,,
MX-2014-102708,,,,,,,,,,,,
MX-2014-102778,,,,,,,,,,,,
MX-2014-102820,,,,,,,,,,,,
MX-2014-102946,,,,,,,,,,,,
MX-2014-102995,,,,,,,,,,,,
MX-2014-103002,,,,,,,,,,,,
MX-2014-103149,,,,,,,,,,,,
MX-2014-103198,,,,,,,,,,,,
MX-2014-103366,,,,,,,,,,,,
MX-2014-103443,,,,,,,,,,,,
MX-2014-103478,,,,,,,,,,,,
MX-2014-103646,,,,,,,,,,,,
MX-2014-103660,,,,,,,,,,,,
MX-2014-103681,,,,,,,,,,,,
MX-2014-103758,,,,,,,,,,,,
MX-2014-103765,,,,,,,,,,,,
MX-2014-103905,,,,,,,,,,,,
MX-2014-103919,,,,,,,,,,,,
MX-2014-104115,,,,,,,,,,,,
MX-2014-104122,,,,,,,,,,,,
MX-2014-104129,,,,,,,,,,,,
MX-2014-104206,,,,,,,,,,,,
MX-2014-104304,,,,,,,,,,,,
MX-2014-104346,,,,,,,,,,,,
MX-2014-104388,,,,,,,,,,,,
MX-2014-104451,,,,,,,,,,,,
MX-2014-104472,,,,,,,,,,,,
MX-2014-104486,,,,,,,,,,,,
MX-2014-104731,,,,,,,,,,,,
MX-2014-104780,,,,,,,,,,,,
MX-2014-104829,,,,,,,,,,,,
MX-2014-104920,,,,,,,,,,,,
MX-2014-104941,,,,,,,,,,,,
MX-2014-105200,,,,,,,,,,,,
MX-2014-105319,,,,,,,,,,,,
MX-2014-105403,,,,,,,,,,,,
MX-2014-105445,,,,,,,,,,,,
MX-2014-105466,,,,,,,,,,,,
MX-2014-105536,,,,,,,,,,,,
MX-2014-105557,,,,,,,,,,,,
MX-2014-105641,,,,,,,,,,,,
MX-2014-105725,,,,,,,,,,,,
MX-2014-105767,,,,,,,,,,,,
MX-2014-105858,,,,,,,,,,,,
MX-2014-105872,,,,,,,,,,,,
MX-2014-105886,,,,,,,,,,,,
MX-2014-105907,,,,,,,,,,,,
MX-2014-105921,,,,,,,,,,,,
MX-2014-105928,,,,,,,,,,,,
MX-2014-105970,,,,,,,,,,,,
MX-2014-106152,,,,,,,,,,,,
MX-2014-106208,,,,,,,,,,,,
MX-2014-106236,,,,,,,,,,,,
MX-2014-106320,,,,,,,,,,,,
MX-2014-106355,,,,,,,,,,,,
MX-2014-106362,,,,,,,,,,,,
MX-2014-106432,,,,,,,,,,,,
MX-2014-106607,,,,,,,,,,,,
MX-2014-106677,,,,,,,,,,,,
MX-2014-106719,,,,,,,,,,,,
MX-2014-106859,,,,,,,,,,,,
MX-2014-106873,,,,,,,,,,,,
MX-2014-106901,,,,,,,,,,,,
MX-2014-106964,,,,,,,,,,,,
MX-2014-106978,,,,,,,,,,,,
MX-2014-107055,,,,,,,,,,,,
MX-2014-107062,,,,,,,,,,,,
MX-2014-107181,,,,,,,,,,,,
MX-2014-107202,,,,,,,,,,,,
MX-2014-107216,,,,,,,,,,,,
MX-2014-107244,,,,,,,,,,,,
MX-2014-107265,,,,,,,,,,,,
MX-2014-107279,,,,,,,,,,,,
MX-2014-107636,,,,,,,,,,,,
MX-2014-107657,,,,,,,,,,,,
MX-2014-107678,,,,,,,,,,,,
MX-2014-107699,,,,,,,,,,,,
MX-2014-107713,,,,,,,,,,,,
MX-2014-107832,,,,,,,,,,,,
MX-2014-107839,,,,,,,,,,,,
MX-2014-107902,,,,,,,,,,,,
MX-2014-107930,,,,,,,,,,,,
MX-2014-107965,,,,,,,,,,,,
MX-2014-107986,,,,,,,,,,,,
MX-2014-108000,,,,,,,,,,,,
MX-2014-108007,,,,,,,,,,,,
MX-2014-108014,,,,,,,,,,,,
MX-2014-108042,,,,,,,,,,,,
MX-2014-108189,,,,,,,,,,,,
MX-2014-108217,,,,,,,,,,,,
MX-2014-108280,,,,,,,,,,,,
MX-2014-108294,,,,,,,,,,,,
MX-2014-108322,,,,,,,,,,,,
MX-2014-108357,,,,,,,,,,,,
MX-2014-108406,,,,,,,,,,,,
MX-2014-108448,,,,,,,,,,,,
MX-2014-108469,,,,,,,,,,,,
MX-2014-108532,,,,,,,,,,,,
MX-2014-108574,,,,,,,,,,,,
MX-2014-108602,,,,,,,,,,,,
MX-2014-108686,,,,,,,,,,,,
MX-2014-108840,,,,,,,,,,,,
MX-2014-108889,,,,,,,,,,,,
MX-2014-108966,,,,,,,,,,,,
MX-2014-108973,,,,,,,,,,,,
MX-2014-108980,,,,,,,,,,,,
MX-2014-108987,,,,,,,,,,,,
MX-2014-109015,,,,,,,,,,,,
MX-2014-109029,,,,,,,,,,,,
MX-2014-109043,,,,,,,,,,,,
MX-2014-109057,,,,,,,,,,,,
MX-2014-109064,,,,,,,,,,,,
MX-2014-109071,,,,,,,,,,,,
MX-2014-109148,,,,,,,,,,,,
MX-2014-109260,,,,,,,,,,,,
MX-2014-109274,,,,,,,,,,,,
MX-2014-109456,,,,,,,,,,,,
MX-2014-109477,,,,,,,,,,,,
MX-2014-109757,,,,,,,,,,,,
MX-2014-109848,,,,,,,,,,,,
MX-2014-109890,,,,,,,,,,,,
MX-2014-110009,,,,,,,,,,,,
MX-2014-110121,,,,,,,,,,,,
MX-2014-110296,,,,,,,,,,,,
MX-2014-110303,,,,,,,,,,,,
MX-2014-110310,,,,,,,,,,,,
MX-2014-110324,,,,,,,,,,,,
MX-2014-110338,,,,,,,,,,,,
MX-2014-110345,,,,,,,,,,,,
MX-2014-110492,,,,,,,,,,,,
MX-2014-110499,,,,,,,,,,,,
MX-2014-110527,,,,,,,,,,,,
MX-2014-110653,,,,,,,,,,,,
MX-2014-110702,,,,,,,,,,,,
MX-2014-110772,,,,,,,,,,,,
MX-2014-110877,,,,,,,,,,,,
MX-2014-110898,,,,,,,,,,,,
MX-2014-110961,,,,,,,,,,,,
MX-2014-111080,,,,,,,,,,,,
MX-2014-111122,,,,,,,,,,,,
MX-2014-111234,,,,,,,,,,,,
MX-2014-111325,,,,,,,,,,,,
MX-2014-111416,,,,,,,,,,,,
MX-2014-111591,,,,,,,,,,,,
MX-2014-111619,,,,,,,,,,,,
MX-2014-111633,,,,,,,,,,,,
MX-2014-111647,,,,,,,,,,,,
MX-2014-111661,,,,,,,,,,,,
MX-2014-111780,,,,,,,,,,,,
MX-2014-111808,,,,,,,,,,,,
MX-2014-111899,,,,,,,,,,,,
MX-2014-111927,,,,,,,,,,,,
MX-2014-111941,,,,,,,,,,,,
MX-2014-112018,,,,,,,,,,,,
MX-2014-112039,,,,,,,,,,,,
MX-2014-112053,,,,,,,,,,,,
MX-2014-112088,,,,,,,,,,,,
MX-2014-112095,,,,,,,,,,,,
MX-2014-112179,,,,,,,,,,,,
MX-2014-112214,,,,,,,,,,,,
MX-2014-112305,,,,,,,,,,,,
MX-2014-112347,,,,,,,,,,,,
MX-2014-112431,,,,,,,,,,,,
MX-2014-112459,,,,,,,,,,,,
MX-2014-112508,,,,,,,,,,,,
MX-2014-112522,,,,,,,,,,,,
MX-2014-112536,,,,,,,,,,,,
MX-2014-112564,,,,,,,,,,,,
MX-2014-112585,,,,,,,,,,,,
MX-2014-112613,,,,,,,,,,,,
MX-2014-112676,,,,,,,,,,,,
MX-2014-112704,,,,,,,,,,,,
MX-2014-112753,,,,,,,,,,,,
MX-2014-112760,,,,,,,,,,,,
MX-2014-112767,,,,,,,,,,,,
MX-2014-112802,,,,,,,,,,,,
MX-2014-112886,,,,,,,,,,,,
MX-2014-113019,,,,,,,,,,,,
MX-2014-113040,,,,,,,,,,,,
MX-2014-113054,,,,,,,,,,,,
MX-2014-113131,,,,,,,,,,,,
MX-2014-113173,,,,,,,,,,,,
MX-2014-113236,,,,,,,,,,,,
MX-2014-113292,,,,,,,,,,,,
MX-2014-113327,,,,,,,,,,,,
MX-2014-113355,,,,,,,,,,,,
MX-2014-113369,,,,,,,,,,,,
MX-2014-113376,,,,,,,,,,,,
MX-2014-113397,,,,,,,,,,,,
MX-2014-113495,,,,,,,,,,,,
MX-2014-113530,,,,,,,,,,,,
MX-2014-113572,,,,,,,,,,,,
MX-2014-113586,,,,,,,,,,,,
MX-2014-113628,,,,,,,,,,,,
MX-2014-113656,,,,,,,,,,,,
MX-2014-113712,,,,,,,,,,,,
MX-2014-113775,,,,,,,,,,,,
MX-2014-113845,,,,,,,,,,,,
MX-2014-113894,,,,,,,,,,,,
MX-2014-113915,,,,,,,,,,,,
MX-2014-113922,,,,,,,,,,,,
MX-2014-113929,,,,,,,,,,,,
MX-2014-113985,,,,,,,,,,,,
MX-2014-114097,,,,,,,,,,,,
MX-2014-114195,,,,,,,,,,,,
MX-2014-114244,,,,,,,,,,,,
MX-2014-114391,,,,,,,,,,,,
MX-2014-114510,,,,,,,,,,,,
MX-2014-114545,,,,,,,,,,,,
MX-2014-114552,,,,,,,,,,,,
MX-2014-114580,,,,,,,,,,,,
MX-2014-114587,,,,,,,,,,,,
MX-2014-114601,,,,,,,,,,,,
MX-2014-114727,,,,,,,,,,,,
MX-2014-114776,,,,,,,,,,,,
MX-2014-114783,,,,,,,,,,,,
MX-2014-114797,,,,,,,,,,,,
MX-2014-114818,,,,,,,,,,,,
MX-2014-114874,,,,,,,,,,,,
MX-2014-114916,,,,,,,,,,,,
MX-2014-114930,,,,,,,,,,,,
MX-2014-114944,,,,,,,,,,,,
MX-2014-114979,,,,,,,,,,,,
MX-2014-114986,,,,,,,,,,,,
MX-2014-115035,,,,,,,,,,,,
MX-2014-115042,,,,,,,,,,,,
MX-2014-115091,,,,,,,,,,,,
MX-2014-115105,,,,,,,,,,,,
MX-2014-115119,,,,,,,,,,,,
MX-2014-115287,,,,,,,,,,,,
MX-2014-115483,,,,,,,,,,,,
MX-2014-115518,,,,,,,,,,,,
MX-2014-115546,,,,,,,,,,,,
MX-2014-115679,,,,,,,,,,,,
MX-2014-115700,,,,,,,,,,,,
MX-2014-115707,,,,,,,,,,,,
MX-2014-116022,,,,,,,,,,,,
MX-2014-116176,,,,,,,,,,,,
MX-2014-116267,,,,,,,,,,,,
MX-2014-116316,,,,,,,,,,,,
MX-2014-116330,,,,,,,,,,,,
MX-2014-116337,,,,,,,,,,,,
MX-2014-116526,,,,,,,,,,,,
MX-2014-116652,,,,,,,,,,,,
MX-2014-116806,,,,,,,,,,,,
MX-2014-116855,,,,,,,,,,,,
MX-2014-116876,,,,,,,,,,,,
MX-2014-116883,,,,,,,,,,,,
MX-2014-116897,,,,,,,,,,,,
MX-2014-117051,,,,,,,,,,,,
MX-2014-117072,,,,,,,,,,,,
MX-2014-117093,,,,,,,,,,,,
MX-2014-117177,,,,,,,,,,,,
MX-2014-117233,,,,,,,,,,,,
MX-2014-117240,,,,,,,,,,,,
MX-2014-117310,,,,,,,,,,,,
MX-2014-117324,,,,,,,,,,,,
MX-2014-117352,,,,,,,,,,,,
MX-2014-117478,,,,,,,,,,,,
MX-2014-117513,,,,,,,,,,,,
MX-2014-117569,,,,,,,,,,,,
MX-2014-117590,,,,,,,,,,,,
MX-2014-117604,,,,,,,,,,,,
MX-2014-117716,,,,,,,,,,,,
MX-2014-117744,,,,,,,,,,,,
MX-2014-117751,,,,,,,,,,,,
MX-2014-117814,,,,,,,,,,,,
MX-2014-117905,,,,,,,,,,,,
MX-2014-117954,,,,,,,,,,,,
MX-2014-118052,,,,,,,,,,,,
MX-2014-118066,,,,,,,,,,,,
MX-2014-118206,,,,,,,,,,,,
MX-2014-118332,,,,,,,,,,,,
MX-2014-118360,,,,,,,,,,,,
MX-2014-118374,,,,,,,,,,,,
MX-2014-118381,,,,,,,,,,,,
MX-2014-118451,,,,,,,,,,,,
MX-2014-118472,,,,,,,,,,,,
MX-2014-118528,,,,,,,,,,,,
MX-2014-118584,,,,,,,,,,,,
MX-2014-118675,,,,,,,,,,,,
MX-2014-118689,,,,,,,,,,,,
MX-2014-118766,,,,,,,,,,,,
MX-2014-118787,,,,,,,,,,,,
MX-2014-118829,,,,,,,,,,,,
MX-2014-118927,,,,,,,,,,,,
MX-2014-118934,,,,,,,,,,,,
MX-2014-119032,,,,,,,,,,,,
MX-2014-119193,,,,,,,,,,,,
MX-2014-119340,,,,,,,,,,,,
MX-2014-119389,,,,,,,,,,,,
MX-2014-119424,,,,,,,,,,,,
MX-2014-119431,,,,,,,,,,,,
MX-2014-119508,,,,,,,,,,,,
MX-2014-119613,,,,,,,,,,,,
MX-2014-119620,,,,,,,,,,,,
MX-2014-119662,,,,,,,,,,,,
MX-2014-119669,,,,,,,,,,,,
MX-2014-119732,,,,,,,,,,,,
MX-2014-119865,,,,,,,,,,,,
MX-2014-120026,,,,,,,,,,,,
MX-2014-120117,,,,,,,,,,,,
MX-2014-120124,,,,,,,,,,,,
MX-2014-120145,,,,,,,,,,,,
MX-2014-120159,,,,,,,,,,,,
MX-2014-120208,,,,,,,,,,,,
MX-2014-120215,,,,,,,,,,,,
MX-2014-120264,,,,,,,,,,,,
MX-2014-120271,,,,,,,,,,,,
MX-2014-120285,,,,,,,,,,,,
MX-2014-120334,,,,,,,,,,,,
MX-2014-120348,,,,,,,,,,,,
MX-2014-120425,,,,,,,,,,,,
MX-2014-120530,,,,,,,,,,,,
MX-2014-120579,,,,,,,,,,,,
MX-2014-120607,,,,,,,,,,,,
MX-2014-120705,,,,,,,,,,,,
MX-2014-120733,,,,,,,,,,,,
MX-2014-120782,,,,,,,,,,,,
MX-2014-120810,,,,,,,,,,,,
MX-2014-120873,,,,,,,,,,,,
MX-2014-120880,,,,,,,,,,,,
MX-2014-120978,,,,,,,,,,,,
MX-2014-121076,,,,,,,,,,,,
MX-2014-121104,,,,,,,,,,,,
MX-2014-121377,,,,,,,,,,,,
MX-2014-121398,,,,,,,,,,,,
MX-2014-121475,,,,,,,,,,,,
MX-2014-121552,,,,,,,,,,,,
MX-2014-121727,,,,,,,,,,,,
MX-2014-121916,,,,,,,,,,,,
MX-2014-121923,,,,,,,,,,,,
MX-2014-121986,,,,,,,,,,,,
MX-2014-121993,,,,,,,,,,,,
MX-2014-122021,,,,,,,,,,,,
MX-2014-122133,,,,,,,,,,,,
MX-2014-122140,,,,,,,,,,,,
MX-2014-122308,,,,,,,,,,,,
MX-2014-122427,,,,,,,,,,,,
MX-2014-122455,,,,,,,,,,,,
MX-2014-122476,,,,,,,,,,,,
MX-2014-122483,,,,,,,,,,,,
MX-2014-122497,,,,,,,,,,,,
MX-2014-122511,,,,,,,,,,,,
MX-2014-122567,,,,,,,,,,,,
MX-2014-122574,,,,,,,,,,,,
MX-2014-122686,,,,,,,,,,,,
MX-2014-122742,,,,,,,,,,,,
MX-2014-122826,,,,,,,,,,,,
MX-2014-122882,,,,,,,,,,,,
MX-2014-122959,,,,,,,,,,,,
MX-2014-123204,,,,,,,,,,,,
MX-2014-123274,,,,,,,,,,,,
MX-2014-123302,,,,,,,,,,,,
MX-2014-123337,,,,,,,,,,,,
MX-2014-123470,,,,,,,,,,,,
MX-2014-123512,,,,,,,,,,,,
MX-2014-123575,,,,,,,,,,,,
MX-2014-123610,,,,,,,,,,,,
MX-2014-123645,,,,,,,,,,,,
MX-2014-123722,,,,,,,,,,,,
MX-2014-123778,,,,,,,,,,,,
MX-2014-123904,,,,,,,,,,,,
MX-2014-123981,,,,,,,,,,,,
MX-2014-124002,,,,,,,,,,,,
MX-2014-124016,,,,,,,,,,,,
MX-2014-124037,,,,,,,,,,,,
MX-2014-124065,,,,,,,,,,,,
MX-2014-124086,,,,,,,,,,,,
MX-2014-124135,,,,,,,,,,,,
MX-2014-124282,,,,,,,,,,,,
MX-2014-124296,,,,,,,,,,,,
MX-2014-124317,,,,,,,,,,,,
MX-2014-124359,,,,,,,,,,,,
MX-2014-124429,,,,,,,,,,,,
MX-2014-124492,,,,,,,,,,,,
MX-2014-124513,,,,,,,,,,,,
MX-2014-124520,,,,,,,,,,,,
MX-2014-124653,,,,,,,,,,,,
MX-2014-124674,,,,,,,,,,,,
MX-2014-124744,,,,,,,,,,,,
MX-2014-124751,,,,,,,,,,,,
MX-2014-124772,,,,,,,,,,,,
MX-2014-124800,,,,,,,,,,,,
MX-2014-124835,,,,,,,,,,,,
MX-2014-124877,,,,,,,,,,,,
MX-2014-124968,,,,,,,,,,,,
MX-2014-124996,,,,,,,,,,,,
MX-2014-125164,,,,,,,,,,,,
MX-2014-125220,,,,,,,,,,,,
MX-2014-125332,,,,,,,,,,,,
MX-2014-125402,,,,,,,,,,,,
MX-2014-125570,,,,,,,,,,,,
MX-2014-125577,,,,,,,,,,,,
MX-2014-125633,,,,,,,,,,,,
MX-2014-125661,,,,,,,,,,,,
MX-2014-125822,,,,,,,,,,,,
MX-2014-125878,,,,,,,,,,,,
MX-2014-125906,,,,,,,,,,,,
MX-2014-125927,,,,,,,,,,,,
MX-2014-126165,,,,,,,,,,,,
MX-2014-126221,,,,,,,,,,,,
MX-2014-126235,,,,,,,,,,,,
MX-2014-126249,,,,,,,,,,,,
MX-2014-126298,,,,,,,,,,,,
MX-2014-126389,,,,,,,,,,,,
MX-2014-126410,,,,,,,,,,,,
MX-2014-126424,,,,,,,,,,,,
MX-2014-126543,,,,,,,,,,,,
MX-2014-126564,,,,,,,,,,,,
MX-2014-126571,,,,,,,,,,,,
MX-2014-126599,,,,,,,,,,,,
MX-2014-126683,,,,,,,,,,,,
MX-2014-126711,,,,,,,,,,,,
MX-2014-126830,,,,,,,,,,,,
MX-2014-126900,,,,,,,,,,,,
MX-2014-126984,,,,,,,,,,,,
MX-2014-127005,,,,,,,,,,,,
MX-2014-127033,,,,,,,,,,,,
MX-2014-127040,,,,,,,,,,,,
MX-2014-127061,,,,,,,,,,,,
MX-2014-127082,,,,,,,,,,,,
MX-2014-127117,,,,,,,,,,,,
MX-2014-127159,,,,,,,,,,,,
MX-2014-127180,,,,,,,,,,,,
MX-2014-127208,,,,,,,,,,,,
MX-2014-127264,,,,,,,,,,,,
MX-2014-127285,,,,,,,,,,,,
MX-2014-127299,,,,,,,,,,,,
MX-2014-127348,,,,,,,,,,,,
MX-2014-127425,,,,,,,,,,,,
MX-2014-127467,,,,,,,,,,,,
MX-2014-127537,,,,,,,,,,,,
MX-2014-127593,,,,,,,,,,,,
MX-2014-127656,,,,,,,,,,,,
MX-2014-127719,,,,,,,,,,,,
MX-2014-127733,,,,,,,,,,,,
MX-2014-127901,,,,,,,,,,,,
MX-2014-128048,,,,,,,,,,,,
MX-2014-128055,,,,,,,,,,,,
MX-2014-128097,,,,,,,,,,,,
MX-2014-128237,,,,,,,,,,,,
MX-2014-128293,,,,,,,,,,,,
MX-2014-128398,,,,,,,,,,,,
MX-2014-128405,,,,,,,,,,,,
MX-2014-128426,,,,,,,,,,,,
MX-2014-128461,,,,,,,,,,,,
MX-2014-128531,,,,,,,,,,,,
MX-2014-128566,,,,,,,,,,,,
MX-2014-128692,,,,,,,,,,,,
MX-2014-128727,,,,,,,,,,,,
MX-2014-128762,,,,,,,,,,,,
MX-2014-129098,,,,,,,,,,,,
MX-2014-129154,,,,,,,,,,,,
MX-2014-129168,,,,,,,,,,,,
MX-2014-129203,,,,,,,,,,,,
MX-2014-129238,,,,,,,,,,,,
MX-2014-129287,,,,,,,,,,,,
MX-2014-129294,,,,,,,,,,,,
MX-2014-129343,,,,,,,,,,,,
MX-2014-129525,,,,,,,,,,,,
MX-2014-129658,,,,,,,,,,,,
MX-2014-129686,,,,,,,,,,,,
MX-2014-129728,,,,,,,,,,,,
MX-2014-129763,,,,,,,,,,,,
MX-2014-129833,,,,,,,,,,,,
MX-2014-129840,,,,,,,,,,,,
MX-2014-129861,,,,,,,,,,,,
MX-2014-129875,,,,,,,,,,,,
MX-2014-129980,,,,,,,,,,,,
MX-2014-129994,,,,,,,,,,,,
MX-2014-130001,,,,,,,,,,,,
MX-2014-130029,,,,,,,,,,,,
MX-2014-130071,,,,,,,,,,,,
MX-2014-130120,,,,,,,,,,,,
MX-2014-130190,,,,,,,,,,,,
MX-2014-130211,,,,,,,,,,,,
MX-2014-130295,,,,,,,,,,,,
MX-2014-130309,,,,,,,,,,,,
MX-2014-130428,,,,,,,,,,,,
MX-2014-130442,,,,,,,,,,,,
MX-2014-130470,,,,,,,,,,,,
MX-2014-130512,,,,,,,,,,,,
MX-2014-130659,,,,,,,,,,,,
MX-2014-130666,,,,,,,,,,,,
MX-2014-130694,,,,,,,,,,,,
MX-2014-130715,,,,,,,,,,,,
MX-2014-130778,,,,,,,,,,,,
MX-2014-130890,,,,,,,,,,,,
MX-2014-130967,,,,,,,,,,,,
MX-2014-130995,,,,,,,,,,,,
MX-2014-131044,,,,,,,,,,,,
MX-2014-131072,,,,,,,,,,,,
MX-2014-131149,,,,,,,,,,,,
MX-2014-131219,,,,,,,,,,,,
MX-2014-131226,,,,,,,,,,,,
MX-2014-131233,,,,,,,,,,,,
MX-2014-131261,,,,,,,,,,,,
MX-2014-131268,,,,,,,,,,,,
MX-2014-131366,,,,,,,,,,,,
MX-2014-131457,,,,,,,,,,,,
MX-2014-131464,,,,,,,,,,,,
MX-2014-131492,,,,,,,,,,,,
MX-2014-131681,,,,,,,,,,,,
MX-2014-131695,,,,,,,,,,,,
MX-2014-131702,,,,,,,,,,,,
MX-2014-131730,,,,,,,,,,,,
MX-2014-131765,,,,,,,,,,,,
MX-2014-131814,,,,,,,,,,,,
MX-2014-131884,,,,,,,,,,,,
MX-2014-131940,,,,,,,,,,,,
MX-2014-131968,,,,,,,,,,,,
MX-2014-131982,,,,,,,,,,,,
MX-2014-132003,,,,,,,,,,,,
MX-2014-132017,,,,,,,,,,,,
MX-2014-132150,,,,,,,,,,,,
MX-2014-132248,,,,,,,,,,,,
MX-2014-132255,,,,,,,,,,,,
MX-2014-132262,,,,,,,,,,,,
MX-2014-132290,,,,,,,,,,,,
MX-2014-132444,,,,,,,,,,,,
MX-2014-132507,,,,,,,,,,,,
MX-2014-132528,,,,,,,,,,,,
MX-2014-132619,,,,,,,,,,,,
MX-2014-132626,,,,,,,,,,,,
MX-2014-132696,,,,,,,,,,,,
MX-2014-132703,,,,,,,,,,,,
MX-2014-132710,,,,,,,,,,,,
MX-2014-132738,,,,,,,,,,,,
MX-2014-132822,,,,,,,,,,,,
MX-2014-132871,,,,,,,,,,,,
MX-2014-132885,,,,,,,,,,,,
MX-2014-132927,,,,,,,,,,,,
MX-2014-132976,,,,,,,,,,,,
MX-2014-133039,,,,,,,,,,,,
MX-2014-133046,,,,,,,,,,,,
MX-2014-133053,,,,,,,,,,,,
MX-2014-133179,,,,,,,,,,,,
MX-2014-133298,,,,,,,,,,,,
MX-2014-133382,,,,,,,,,,,,
MX-2014-133410,,,,,,,,,,,,
MX-2014-133473,,,,,,,,,,,,
MX-2014-133487,,,,,,,,,,,,
MX-2014-133550,,,,,,,,,,,,
MX-2014-133592,,,,,,,,,,,,
MX-2014-133746,,,,,,,,,,,,
MX-2014-133802,,,,,,,,,,,,
MX-2014-133830,,,,,,,,,,,,
